,Retrieved Context
2866,REGN/2010/page_64.pdf
2867,LMT/2014/page_56.pdf
2868,AMT/2016/page_69.pdf
2869,ETR/2008/page_138.pdf
2870,UPS/2017/page_34.pdf
2871,TFX/2014/page_42.pdf
2872,HST/2018/page_120.pdf
2873,AMT/2007/page_111.pdf
2874,ETR/2008/page_31.pdf
2875,AMT/2012/page_43.pdf
2876,AON/2018/page_41.pdf
2877,GIS/2018/page_91.pdf
2878,UNP/2012/page_80.pdf
2879,ANET/2017/page_95.pdf
2880,ADBE/2009/page_70.pdf
2881,HII/2015/page_68.pdf
2882,MS/2013/page_12.pdf
2883,AAP/2013/page_68.pdf
2884,IPG/2014/page_70.pdf
2885,CDNS/2016/page_30.pdf
2886,PPG/2008/page_19.pdf
2887,AMT/2006/page_32.pdf
2888,WRK/2019/page_38.pdf
2889,HII/2015/page_77.pdf
2890,WELL/2017/page_116.pdf
2891,SWKS/2010/page_86.pdf
2892,ADBE/2018/page_72.pdf
2893,C/2009/page_48.pdf
2894,ETR/2017/page_35.pdf
2895,CE/2009/page_98.pdf
2896,IP/2015/page_65.pdf
2897,SLB/2009/page_50.pdf
2898,ETR/2004/page_335.pdf
2899,KHC/2017/page_31.pdf
2900,JPM/2008/page_48.pdf
2901,PPG/2015/page_54.pdf
2902,LMT/2006/page_34.pdf
2903,CCI/2004/page_32.pdf
2904,JPM/2009/page_179.pdf
2905,RCL/2014/page_6.pdf
2906,HOLX/2006/page_100.pdf
2907,ADI/2011/page_97.pdf
2908,ETR/2016/page_270.pdf
2909,ETR/2011/page_90.pdf
2910,AWK/2017/page_142.pdf
2911,AMT/2014/page_157.pdf
2912,EOG/2017/page_93.pdf
2913,DISCA/2008/page_24.pdf
2914,GPN/2008/page_150.pdf
2915,VRTX/2006/page_121.pdf
2916,RCL/2011/page_6.pdf
2917,AWK/2018/page_103.pdf
2918,HII/2011/page_60.pdf
2919,RSG/2010/page_100.pdf
2920,SLG/2011/page_50.pdf
2921,APTV/2018/page_36.pdf
2922,JPM/2008/page_98.pdf
2923,ETR/2011/page_96.pdf
2924,GS/2018/page_165.pdf
2925,PM/2017/page_65.pdf
2926,AWK/2015/page_12.pdf
2927,GS/2015/page_46.pdf
2928,JPM/2008/page_55.pdf
2929,AES/2002/page_117.pdf
2930,STT/2014/page_37.pdf
2931,AAL/2015/page_59.pdf
2932,LMT/2006/page_49.pdf
2933,C/2018/page_255.pdf
2934,GRMN/2008/page_180.pdf
2935,ETFC/2012/page_159.pdf
2936,AAL/2014/page_80.pdf
2937,ETR/2011/page_33.pdf
2938,UPS/2014/page_35.pdf
2939,PKG/2005/page_73.pdf
2940,JPM/2012/page_148.pdf
2941,ADI/2011/page_67.pdf
2942,ZBH/2007/page_84.pdf
2943,CAG/2015/page_28.pdf
2944,ETR/2013/page_136.pdf
2945,PNC/2014/page_110.pdf
2946,MRO/2008/page_145.pdf
2947,ETR/2011/page_492.pdf
2948,INTC/2016/page_43.pdf
2949,RE/2010/page_120.pdf
2950,ADBE/2009/page_83.pdf
2951,TROW/2011/page_24.pdf
2952,LMT/2012/page_45.pdf
2953,FITB/2008/page_96.pdf
2954,EOG/2017/page_68.pdf
2955,IPG/2017/page_40.pdf
2956,GS/2012/page_83.pdf
2957,LMT/2018/page_36.pdf
2958,REGN/2010/page_68.pdf
2959,EW/2017/page_83.pdf
2960,PM/2014/page_112.pdf
2961,RSG/2016/page_50.pdf
2962,LLY/2008/page_84.pdf
2963,ETFC/2007/page_22.pdf
2964,PPG/2008/page_42.pdf
2965,WELL/2017/page_61.pdf
2966,GPN/2008/page_88.pdf
2967,C/2016/page_205.pdf
2968,LMT/2012/page_46.pdf
2969,TSCO/2017/page_73.pdf
2970,AON/2010/page_57.pdf
2971,AES/2002/page_117.pdf
2972,IPG/2003/page_50.pdf
2973,RSG/2008/page_131.pdf
2974,RSG/2015/page_142.pdf
2975,STT/2009/page_109.pdf
2976,CB/2009/page_220.pdf
2977,LMT/2018/page_29.pdf
2978,AAPL/2007/page_107.pdf
2979,FITB/2013/page_163.pdf
2980,LMT/2015/page_48.pdf
2981,GS/2018/page_51.pdf
2982,RSG/2014/page_172.pdf
2983,ETFC/2016/page_27.pdf
2984,ILMN/2007/page_83.pdf
2985,GS/2012/page_196.pdf
2986,MRO/2011/page_102.pdf
2987,L/2007/page_125.pdf
2988,AON/2013/page_126.pdf
2989,ETR/2008/page_435.pdf
2990,PPG/2005/page_45.pdf
2991,DISCA/2009/page_149.pdf
2992,ETR/2017/page_25.pdf
2993,MRO/2009/page_121.pdf
2994,GPN/2013/page_150.pdf
2995,GS/2012/page_48.pdf
2996,AMT/2003/page_85.pdf
2997,IPG/2018/page_67.pdf
2998,C/2018/page_94.pdf
2999,HIG/2004/page_11.pdf
3000,GRMN/2006/page_91.pdf
3001,CME/2017/page_37.pdf
3002,PKG/2006/page_54.pdf
3003,HII/2012/page_124.pdf
3004,PM/2017/page_25.pdf
3005,JKHY/2008/page_30.pdf
3006,JPM/2003/page_43.pdf
3007,IPG/2008/page_137.pdf
3008,PPG/2018/page_79.pdf
3009,HIG/2013/page_82.pdf
3010,AAL/2015/page_16.pdf
3011,AES/2003/page_27.pdf
3012,IPG/2007/page_98.pdf
3013,MA/2008/page_146.pdf
3014,STT/2009/page_122.pdf
3015,ZBH/2017/page_109.pdf
3016,HOLX/2009/page_154.pdf
3017,AAPL/2016/page_29.pdf
3018,PNC/2012/page_246.pdf
3019,SNA/2012/page_93.pdf
3020,STT/2017/page_100.pdf
3021,AWK/2012/page_74.pdf
3022,AWK/2015/page_88.pdf
3023,AWK/2017/page_128.pdf
3024,ETR/2017/page_19.pdf
3025,SLB/2009/page_46.pdf
3026,APD/2016/page_115.pdf
3027,UA/2005/page_31.pdf
3028,ETR/2016/page_18.pdf
3029,PNC/2011/page_215.pdf
3030,FTV/2017/page_42.pdf
3031,UPS/2016/page_34.pdf
3032,UPS/2015/page_80.pdf
3033,AES/2016/page_45.pdf
3034,ZBH/2015/page_63.pdf
3035,CMCSA/2015/page_150.pdf
3036,UAA/2018/page_33.pdf
3037,ETR/2008/page_337.pdf
3038,RE/2015/page_110.pdf
3039,GS/2016/page_177.pdf
3040,JPM/2018/page_65.pdf
3041,ETR/2016/page_315.pdf
3042,VRTX/2006/page_71.pdf
3043,JPM/2007/page_152.pdf
3044,IPG/2018/page_53.pdf
3045,LMT/2018/page_85.pdf
3046,ZBH/2013/page_69.pdf
3047,PNC/2007/page_96.pdf
3048,SNPS/2012/page_70.pdf
3049,MRO/2009/page_36.pdf
3050,CME/2017/page_99.pdf
3051,PNC/2015/page_198.pdf
3052,MSI/2007/page_42.pdf
3053,STT/2008/page_73.pdf
3054,ETR/2016/page_382.pdf
3055,HIG/2011/page_184.pdf
3056,GS/2012/page_89.pdf
3057,SNA/2013/page_46.pdf
3058,PNC/2014/page_203.pdf
3059,AON/2015/page_159.pdf
3060,LMT/2014/page_46.pdf
3061,PNC/2012/page_146.pdf
3062,JPM/2007/page_235.pdf
3063,HII/2015/page_101.pdf
3064,FITB/2013/page_74.pdf
3065,PNC/2012/page_157.pdf
3066,AMT/2004/page_71.pdf
3067,IP/2013/page_66.pdf
3068,FITB/2008/page_96.pdf
3069,ECL/2016/page_70.pdf
3070,PPG/2006/page_64.pdf
3071,JPM/2009/page_75.pdf
3072,MRO/2009/page_58.pdf
3073,KIM/2008/page_126.pdf
3074,GRMN/2008/page_84.pdf
3075,MA/2010/page_212.pdf
3076,WRK/2018/page_56.pdf
3077,CME/2010/page_45.pdf
3078,AAPL/2004/page_54.pdf
3079,CE/2009/page_35.pdf
3080,LMT/2018/page_85.pdf
3081,AAPL/2006/page_93.pdf
3082,MRO/2012/page_19.pdf
3083,HII/2011/page_32.pdf
3084,CAG/2010/page_42.pdf
3085,EL/2013/page_86.pdf
3086,CDW/2013/page_106.pdf
3087,PNC/2009/page_51.pdf
3088,GS/2013/page_193.pdf
3089,JKHY/2019/page_17.pdf
3090,AWK/2018/page_51.pdf
3091,STT/2001/page_41.pdf
3092,LMT/2013/page_45.pdf
3093,MRO/2009/page_36.pdf
3094,VLO/2016/page_32.pdf
3095,AAPL/2013/page_38.pdf
3096,RSG/2012/page_121.pdf
3097,RE/2007/page_84.pdf
3098,JPM/2008/page_112.pdf
3099,AMT/2006/page_85.pdf
3100,C/2009/page_248.pdf
3101,GPN/2008/page_90.pdf
3102,FRT/2004/page_53.pdf
3103,HWM/2015/page_72.pdf
3104,ETR/2016/page_422.pdf
3105,BLL/2010/page_47.pdf
3106,GS/2017/page_176.pdf
3107,PKG/2018/page_56.pdf
3108,ETR/2004/page_335.pdf
3109,AAPL/2005/page_39.pdf
3110,UNP/2012/page_74.pdf
3111,DISCA/2018/page_33.pdf
3112,GPN/2009/page_89.pdf
3113,BLL/2007/page_87.pdf
3114,DRE/2008/page_36.pdf
3115,MRO/2008/page_142.pdf
3116,ADI/2007/page_79.pdf
3117,GS/2013/page_44.pdf
3118,ETR/2016/page_502.pdf
3119,AON/2011/page_76.pdf
3120,FRT/2009/page_126.pdf
3121,PNC/2014/page_205.pdf
3122,MSI/2005/page_64.pdf
3123,IPG/2009/page_133.pdf
3124,ETR/2009/page_28.pdf
3125,CDW/2014/page_55.pdf
3126,HII/2011/page_38.pdf
3127,GPN/2015/page_82.pdf
3128,HIG/2011/page_195.pdf
3129,CME/2017/page_83.pdf
3130,VTR/2007/page_48.pdf
3131,GPN/2010/page_106.pdf
3132,CB/2009/page_212.pdf
3133,RE/2018/page_38.pdf
3134,GS/2017/page_41.pdf
3135,SYY/2011/page_35.pdf
3136,AON/2014/page_45.pdf
3137,STT/2017/page_100.pdf
3138,KIM/2006/page_78.pdf
3139,SNA/2012/page_57.pdf
3140,HFC/2018/page_43.pdf
3141,ETR/2009/page_24.pdf
3142,ZBH/2008/page_70.pdf
3143,APTV/2016/page_44.pdf
3144,LKQ/2007/page_100.pdf
3145,V/2013/page_116.pdf
3146,BLL/2006/page_92.pdf
3147,UNP/2006/page_45.pdf
3148,UNP/2013/page_78.pdf
3149,AMAT/2012/page_37.pdf
3150,AON/2015/page_50.pdf
3151,PNC/2018/page_43.pdf
3152,GS/2017/page_68.pdf
3153,C/2008/page_193.pdf
3154,MRO/2018/page_111.pdf
3155,AAPL/2006/page_79.pdf
3156,ETR/2004/page_229.pdf
3157,AMAT/2018/page_31.pdf
3158,UNP/2008/page_31.pdf
3159,STZ/2010/page_51.pdf
3160,AMT/2004/page_107.pdf
3161,TFX/2014/page_44.pdf
3162,PNC/2012/page_60.pdf
3163,KHC/2017/page_26.pdf
3164,CDNS/2016/page_32.pdf
3165,UNP/2008/page_29.pdf
3166,ADBE/2003/page_111.pdf
3167,PNC/2016/page_110.pdf
3168,JKHY/2017/page_117.pdf
3169,UNP/2011/page_87.pdf
3170,PNC/2014/page_161.pdf
3171,AON/2010/page_21.pdf
3172,C/2008/page_26.pdf
3173,ORLY/2016/page_30.pdf
3174,HUM/2010/page_101.pdf
3175,SLG/2013/page_133.pdf
3176,JPM/2012/page_221.pdf
3177,ZBH/2004/page_50.pdf
3178,MMM/2007/page_33.pdf
3179,CAG/2007/page_75.pdf
3180,GS/2012/page_57.pdf
3181,CE/2007/page_80.pdf
3182,ADBE/2018/page_88.pdf
3183,ETR/2016/page_17.pdf
3184,STT/2008/page_112.pdf
3185,C/2008/page_176.pdf
3186,RSG/2015/page_123.pdf
3187,MRO/2012/page_100.pdf
3188,GS/2013/page_177.pdf
3189,PM/2014/page_112.pdf
3190,BLL/2011/page_28.pdf
3191,GS/2014/page_49.pdf
3192,MMM/2007/page_79.pdf
3193,HOLX/2008/page_151.pdf
3194,ADBE/2011/page_84.pdf
3195,APD/2014/page_72.pdf
3196,MRO/2015/page_22.pdf
3197,RE/2018/page_38.pdf
3198,DISCA/2012/page_54.pdf
3199,INTC/2016/page_156.pdf
3200,JPM/2012/page_150.pdf
3201,LMT/2012/page_61.pdf
3202,JPM/2012/page_221.pdf
3203,ADI/2010/page_50.pdf
3204,FRT/2011/page_104.pdf
3205,ILMN/2006/page_92.pdf
3206,ETR/2015/page_109.pdf
3207,AWK/2018/page_76.pdf
3208,SWKS/2011/page_69.pdf
3209,IQV/2016/page_57.pdf
3210,JPM/2003/page_28.pdf
3211,ETR/2016/page_126.pdf
3212,AWK/2018/page_136.pdf
3213,HST/2018/page_120.pdf
3214,RSG/2005/page_26.pdf
3215,PNC/2016/page_48.pdf
3216,UNP/2008/page_27.pdf
3217,GS/2014/page_100.pdf
3218,RL/2012/page_13.pdf
3219,HWM/2016/page_92.pdf
3220,C/2018/page_190.pdf
3221,STT/2017/page_87.pdf
3222,ETR/2011/page_17.pdf
3223,ADI/2019/page_52.pdf
3224,IPG/2017/page_31.pdf
3225,C/2008/page_37.pdf
3226,C/2008/page_229.pdf
3227,CDW/2015/page_125.pdf
3228,HOLX/2007/page_36.pdf
3229,FIS/2007/page_80.pdf
3230,AMT/2007/page_32.pdf
3231,AMT/2007/page_67.pdf
3232,DISH/2002/page_94.pdf
3233,IPG/2006/page_37.pdf
3234,MRO/2009/page_40.pdf
3235,K/2013/page_40.pdf
3236,AMT/2014/page_157.pdf
3237,STT/2009/page_64.pdf
3238,ETR/2017/page_101.pdf
3239,CB/2010/page_114.pdf
3240,AES/2003/page_93.pdf
3241,UAA/2016/page_69.pdf
3242,RSG/2014/page_73.pdf
3243,RSG/2013/page_73.pdf
3244,BLL/2010/page_39.pdf
3245,PNC/2014/page_151.pdf
3246,C/2018/page_296.pdf
3247,IQV/2016/page_57.pdf
3248,C/2016/page_207.pdf
3249,HOLX/2011/page_165.pdf
3250,ETR/2004/page_185.pdf
3251,ABMD/2006/page_25.pdf
3252,JPM/2009/page_197.pdf
3253,AON/2011/page_71.pdf
3254,AMT/2002/page_75.pdf
3255,PKG/2005/page_73.pdf
3256,FITB/2013/page_94.pdf
3257,PNC/2012/page_84.pdf
3258,UNP/2009/page_43.pdf
3259,BLL/2006/page_48.pdf
3260,SLG/2017/page_86.pdf
3261,ABMD/2018/page_26.pdf
3262,HIG/2013/page_124.pdf
3263,MSI/2009/page_67.pdf
3264,TROW/2008/page_24.pdf
3265,AES/2003/page_106.pdf
3266,MRO/2008/page_42.pdf
3267,LMT/2012/page_29.pdf
3268,EMR/2018/page_52.pdf
3269,STT/2014/page_99.pdf
3270,LMT/2012/page_37.pdf
3271,PKG/2006/page_34.pdf
3272,IPG/2012/page_97.pdf
3273,INTC/2017/page_46.pdf
3274,DVN/2011/page_99.pdf
3275,AMT/2004/page_46.pdf
3276,UAA/2016/page_61.pdf
3277,AAL/2014/page_130.pdf
3278,IP/2016/page_70.pdf
3279,PPG/2008/page_83.pdf
3280,AAL/2015/page_92.pdf
3281,ANSS/2014/page_49.pdf
3282,PNC/2014/page_120.pdf
3283,BKNG/2018/page_35.pdf
3284,JKHY/2010/page_55.pdf
3285,FIS/2007/page_101.pdf
3286,MRO/2008/page_70.pdf
3287,BKR/2018/page_51.pdf
3288,SNA/2013/page_20.pdf
3289,MRO/2009/page_56.pdf
3290,AWK/2015/page_75.pdf
3291,CME/2010/page_97.pdf
3292,PNC/2007/page_157.pdf
3293,C/2009/page_38.pdf
3294,ETR/2017/page_401.pdf
3295,AMT/2010/page_59.pdf
3296,FIS/2007/page_101.pdf
3297,UNP/2017/page_56.pdf
3298,INTC/2013/page_38.pdf
3299,ETR/2015/page_151.pdf
3300,ETR/2016/page_115.pdf
3301,CNC/2006/page_69.pdf
3302,UPS/2012/page_51.pdf
3303,L/2007/page_145.pdf
3304,STT/2007/page_156.pdf
3305,ETR/2011/page_294.pdf
3306,ADBE/2012/page_86.pdf
3307,ADBE/2018/page_71.pdf
3308,C/2009/page_194.pdf
3309,ETFC/2007/page_116.pdf
3310,AMT/2015/page_64.pdf
3311,BLK/2012/page_78.pdf
3312,PKG/2001/page_78.pdf
3313,APD/2016/page_106.pdf
3314,HUM/2008/page_18.pdf
3315,ANSS/2016/page_82.pdf
3316,KIM/2010/page_280.pdf
3317,GS/2012/page_195.pdf
3318,JPM/2010/page_205.pdf
3319,ETR/2016/page_17.pdf
3320,CME/2010/page_141.pdf
3321,MRO/2006/page_87.pdf
3322,ETR/2004/page_185.pdf
3323,INTC/2018/page_55.pdf
3324,GS/2013/page_195.pdf
3325,AMT/2010/page_199.pdf
3326,ETR/2004/page_216.pdf
3327,AES/2003/page_182.pdf
3328,MRO/2008/page_99.pdf
3329,BLL/2010/page_108.pdf
3330,MAS/2012/page_86.pdf
3331,IP/2005/page_35.pdf
3332,LMT/2012/page_43.pdf
3333,JPM/2015/page_112.pdf
3334,GRMN/2007/page_76.pdf
3335,AMT/2012/page_127.pdf
3336,AMT/2005/page_28.pdf
3337,PKG/2009/page_78.pdf
3338,GIS/2018/page_51.pdf
3339,CE/2010/page_134.pdf
3340,PKG/2006/page_68.pdf
3341,DVN/2011/page_84.pdf
3342,AWK/2015/page_137.pdf
3343,MRO/2009/page_36.pdf
3344,V/2012/page_28.pdf
3345,HII/2012/page_124.pdf
3346,SNA/2013/page_54.pdf
3347,UPS/2013/page_56.pdf
3348,JPM/2018/page_146.pdf
3349,CMCSA/2015/page_37.pdf
3350,RCL/2005/page_97.pdf
3351,IP/2009/page_34.pdf
3352,AWK/2018/page_102.pdf
3353,BKNG/2015/page_38.pdf
3354,PNC/2013/page_187.pdf
3355,RCL/2014/page_71.pdf
3356,LLY/2008/page_39.pdf
3357,BLL/2006/page_41.pdf
3358,LMT/2016/page_93.pdf
3359,ALLE/2017/page_54.pdf
3360,MRO/2014/page_112.pdf
3361,LMT/2013/page_93.pdf
3362,MA/2009/page_87.pdf
3363,PNC/2016/page_155.pdf
3364,C/2008/page_78.pdf
3365,CDW/2015/page_53.pdf
3366,LMT/2013/page_89.pdf
3367,UNP/2009/page_96.pdf
3368,VNO/2006/page_95.pdf
3369,MA/2009/page_113.pdf
3370,PNC/2009/page_51.pdf
3371,DVN/2015/page_77.pdf
3372,SLG/2012/page_69.pdf
3373,CDNS/2018/page_32.pdf
3374,JPM/2014/page_212.pdf
3375,MRO/2013/page_109.pdf
3376,RSG/2009/page_77.pdf
3377,IP/2014/page_44.pdf
3378,AWK/2014/page_16.pdf
3379,RCL/2010/page_255.pdf
3380,CB/2009/page_46.pdf
3381,PNC/2009/page_62.pdf
3382,JPM/2010/page_126.pdf
3383,PNC/2009/page_50.pdf
3384,IP/2012/page_66.pdf
3385,MAA/2017/page_56.pdf
3386,PNC/2018/page_81.pdf
3387,RE/2010/page_42.pdf
3388,MRO/2013/page_23.pdf
3389,AMT/2006/page_50.pdf
3390,ETR/2008/page_152.pdf
3391,AMT/2006/page_86.pdf
3392,AMT/2005/page_113.pdf
3393,IPG/2015/page_106.pdf
3394,CME/2012/page_103.pdf
3395,ABMD/2006/page_62.pdf
3396,ETR/2016/page_315.pdf
3397,CME/2017/page_83.pdf
3398,ADBE/2009/page_98.pdf
3399,MA/2008/page_112.pdf
3400,APD/2017/page_125.pdf
3401,PNC/2016/page_73.pdf
3402,PNC/2009/page_79.pdf
3403,AOS/2016/page_19.pdf
3404,CDNS/2018/page_32.pdf
3405,ZBH/2002/page_32.pdf
3406,CB/2010/page_156.pdf
3407,UNP/2009/page_32.pdf
3408,ADBE/2018/page_95.pdf
3409,AMT/2015/page_64.pdf
3410,LMT/2016/page_80.pdf
3411,MRO/2012/page_114.pdf
3412,DRE/2012/page_34.pdf
3413,AWK/2014/page_45.pdf
3414,UPS/2007/page_48.pdf
3415,PNC/2011/page_247.pdf
3416,SLB/2006/page_82.pdf
3417,AAPL/2007/page_49.pdf
3418,CE/2005/page_81.pdf
3419,ALLE/2015/page_88.pdf
3420,ORLY/2018/page_30.pdf
3421,C/2008/page_147.pdf
3422,REGN/2010/page_64.pdf
3423,ETFC/2015/page_26.pdf
3424,RSG/2008/page_137.pdf
3426,ETR/2016/page_441.pdf
3427,AAPL/2007/page_104.pdf
3428,STZ/2010/page_51.pdf
3429,C/2010/page_296.pdf
3430,C/2008/page_100.pdf
3431,AAPL/2012/page_36.pdf
3432,TROW/2013/page_24.pdf
3433,AAPL/2007/page_96.pdf
3434,EXPD/2018/page_27.pdf
3435,ADBE/2012/page_113.pdf
3436,FIS/2012/page_30.pdf
3437,MS/2015/page_200.pdf
3438,AAPL/2014/page_23.pdf
3439,ADBE/2011/page_116.pdf
3440,MRO/2006/page_86.pdf
3441,IP/2013/page_66.pdf
3442,HFC/2011/page_88.pdf
3443,MRO/2008/page_35.pdf
3444,TMUS/2016/page_35.pdf
3445,AES/2011/page_261.pdf
3446,AWK/2018/page_124.pdf
3447,CME/2017/page_83.pdf
3448,AMT/2004/page_28.pdf
3449,ORLY/2006/page_93.pdf
3450,MRO/2008/page_201.pdf
3451,CDNS/2007/page_30.pdf
3452,JPM/2008/page_194.pdf
3453,UAA/2017/page_55.pdf
3454,UNP/2009/page_15.pdf
3455,AAPL/2007/page_107.pdf
3456,JPM/2015/page_152.pdf
3457,HUM/2007/page_131.pdf
3458,GPN/2014/page_70.pdf
3459,ETR/2008/page_356.pdf
3460,DVN/2012/page_101.pdf
3461,STT/2008/page_116.pdf
3462,SWKS/2010/page_100.pdf
3463,MAS/2013/page_27.pdf
3464,JPM/2012/page_240.pdf
3465,BLL/2010/page_75.pdf
3466,CDW/2017/page_73.pdf
3467,HII/2013/page_41.pdf
3468,CE/2017/page_37.pdf
3469,AAPL/2007/page_71.pdf
3470,HII/2012/page_72.pdf
3471,AAPL/2011/page_24.pdf
3472,MAA/2018/page_19.pdf
3473,CME/2010/page_113.pdf
3474,AAPL/2010/page_43.pdf
3475,AAPL/2015/page_78.pdf
3476,IPG/2017/page_49.pdf
3477,MA/2008/page_138.pdf
3478,GPN/2015/page_82.pdf
3479,AWK/2018/page_75.pdf
3480,CB/2008/page_233.pdf
3481,AMT/2016/page_58.pdf
3482,MMM/2005/page_56.pdf
3483,SLB/2009/page_44.pdf
3484,INTC/2013/page_50.pdf
3485,JKHY/2016/page_60.pdf
3486,GIS/2018/page_77.pdf
3487,IPG/2009/page_95.pdf
3488,ETR/2004/page_163.pdf
3489,AWK/2018/page_178.pdf
3490,JPM/2008/page_73.pdf
3491,RSG/2016/page_94.pdf
3492,ZBH/2018/page_61.pdf
3493,UNP/2006/page_91.pdf
3494,DVN/2015/page_87.pdf
3495,AES/2011/page_171.pdf
3496,ADBE/2011/page_70.pdf
3497,PNC/2015/page_154.pdf
3498,RE/2006/page_31.pdf
3499,STT/2006/page_96.pdf
3500,CDNS/2007/page_93.pdf
3501,HFC/2011/page_88.pdf
3502,JKHY/2011/page_34.pdf
3503,ETR/2009/page_33.pdf
3504,GRMN/2008/page_66.pdf
3505,AMT/2014/page_202.pdf
3506,GS/2018/page_165.pdf
3507,APD/2014/page_71.pdf
3508,ADI/2015/page_72.pdf
3509,JKHY/2016/page_61.pdf
3510,APD/2013/page_72.pdf
3511,JKHY/2016/page_25.pdf
3512,PKG/2011/page_13.pdf
3513,C/2008/page_207.pdf
3514,INTC/2013/page_111.pdf
3515,GPN/2008/page_89.pdf
3516,LLY/2018/page_99.pdf
3517,JKHY/2008/page_30.pdf
3518,VTR/2003/page_39.pdf
3519,FTV/2017/page_17.pdf
3520,AAPL/2011/page_23.pdf
3521,ALLE/2015/page_88.pdf
3522,AAL/2018/page_13.pdf
3523,ADBE/2014/page_87.pdf
3524,ETR/2017/page_444.pdf
3525,MRO/2007/page_35.pdf
3526,FTV/2017/page_42.pdf
3527,JPM/2005/page_64.pdf
3528,TSCO/2017/page_67.pdf
3529,GS/2017/page_176.pdf
3530,SLB/2006/page_62.pdf
3531,ECL/2017/page_68.pdf
3532,C/2008/page_101.pdf
3533,AAPL/2011/page_97.pdf
3534,GS/2012/page_85.pdf
3535,CME/2012/page_113.pdf
3536,MRO/2013/page_54.pdf
3537,PKG/2004/page_44.pdf
3538,PNC/2008/page_32.pdf
3539,MRO/2014/page_55.pdf
3540,RCL/2016/page_7.pdf
3541,HOLX/2009/page_139.pdf
3542,GPN/2008/page_87.pdf
3543,UNP/2015/page_78.pdf
3544,ETFC/2013/page_85.pdf
3545,SLB/2003/page_56.pdf
3546,JPM/2013/page_240.pdf
3547,CAG/2007/page_42.pdf
3548,VRTX/2005/page_111.pdf
3549,JPM/2009/page_206.pdf
3550,HOLX/2009/page_143.pdf
3551,LMT/2014/page_99.pdf
3552,INTC/2018/page_96.pdf
3553,MAS/2012/page_86.pdf
3554,ETR/2017/page_155.pdf
3555,STT/2009/page_72.pdf
3556,C/2008/page_176.pdf
3557,AAPL/2005/page_93.pdf
3558,HWM/2015/page_87.pdf
3559,STZ/2005/page_57.pdf
3560,APD/2017/page_57.pdf
3561,C/2016/page_207.pdf
3562,RE/2010/page_42.pdf
3563,HUM/2017/page_20.pdf
3564,L/2016/page_29.pdf
3565,LMT/2016/page_50.pdf
3566,GPN/2009/page_92.pdf
3567,GIS/2006/page_43.pdf
3568,ZBH/2009/page_88.pdf
3569,ADBE/2011/page_21.pdf
3570,JPM/2018/page_113.pdf
3571,UNP/2009/page_38.pdf
3572,AMT/2005/page_61.pdf
3573,WRK/2019/page_39.pdf
3574,FIS/2016/page_49.pdf
3575,UNP/2012/page_26.pdf
3576,CE/2014/page_36.pdf
3577,CNC/2006/page_67.pdf
3578,PKG/2018/page_66.pdf
3579,ADBE/2011/page_86.pdf
3580,HFC/2011/page_88.pdf
3581,GPN/2016/page_132.pdf
3582,GPN/2007/page_30.pdf
3583,C/2009/page_117.pdf
3584,DISCA/2018/page_41.pdf
3585,SLG/2011/page_58.pdf
3586,JPM/2014/page_222.pdf
3587,SLG/2009/page_82.pdf
3588,CE/2005/page_16.pdf
3589,EL/2014/page_70.pdf
3590,PNC/2013/page_84.pdf
3591,PKG/2015/page_62.pdf
3592,DVN/2011/page_103.pdf
3593,MRO/2006/page_61.pdf
3594,LMT/2010/page_36.pdf
3595,AAPL/2014/page_71.pdf
3596,ETFC/2007/page_116.pdf
3597,MA/2008/page_120.pdf
3598,CDNS/2007/page_35.pdf
3599,ABMD/2018/page_98.pdf
3600,LMT/2012/page_60.pdf
3601,RSG/2012/page_107.pdf
3602,C/2018/page_179.pdf
3603,AAPL/2014/page_38.pdf
3604,ANET/2015/page_155.pdf
3605,ECL/2017/page_68.pdf
3606,AON/2010/page_66.pdf
3607,BLK/2013/page_31.pdf
3608,FIS/2010/page_89.pdf
3609,C/2010/page_229.pdf
3610,HUM/2018/page_46.pdf
3611,JPM/2010/page_232.pdf
3612,EMN/2006/page_96.pdf
3613,UNP/2008/page_71.pdf
3614,C/2009/page_279.pdf
3615,AMT/2007/page_91.pdf
3616,UPS/2005/page_43.pdf
3617,AMT/2004/page_46.pdf
3618,EOG/2017/page_103.pdf
3619,V/2009/page_154.pdf
3620,PNC/2014/page_84.pdf
3621,AES/2016/page_98.pdf
3622,ETR/2013/page_14.pdf
3623,AON/2011/page_121.pdf
3624,MRO/2009/page_37.pdf
3625,MMM/2012/page_50.pdf
3626,HIG/2004/page_72.pdf
3627,PNC/2012/page_110.pdf
3628,IP/2009/page_78.pdf
3629,MRO/2015/page_58.pdf
3630,MMM/2005/page_25.pdf
3631,HOLX/2004/page_93.pdf
3632,FIS/2016/page_60.pdf
3633,EMR/2017/page_71.pdf
3634,CB/2010/page_136.pdf
3635,APD/2014/page_72.pdf
3636,ADBE/2014/page_95.pdf
3637,AON/2015/page_51.pdf
3638,IPG/2017/page_376.pdf
3639,GPN/2009/page_85.pdf
3640,ADBE/1999/page_33.pdf
3641,BLL/2006/page_92.pdf
3642,GS/2013/page_47.pdf
3643,PKG/2006/page_82.pdf
3644,ALXN/2007/page_96.pdf
3645,MRO/2011/page_22.pdf
3646,RSG/2018/page_55.pdf
3647,JKHY/2011/page_34.pdf
